path,corrupted,width,height,mode,aspect_ratio,file_hash,error
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000017.jpg,False,1504,1129,RGB,1.332,586061e7563ca3a4b6898856b115b1a4,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010479.jpg,False,1024,768,RGB,1.333,a35f9373990091553c8a261147ac5f59,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000236.jpg,False,1024,768,RGB,1.333,42cba70fabaad72f213aa6eb4f65c372,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013676.jpg,False,4288,2848,RGB,1.506,477acfdeeb5a5e4cef78187064394bf7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014609.jpg,False,2592,1936,RGB,1.339,7cae0398c4d8e7559a15f1b88b7aea16,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012134.jpg,False,3008,2000,RGB,1.504,5a8b3abf9e0c7f087e7371fd41ce2ca8,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014839.jpg,False,6622,4441,RGB,1.491,ff00c1f02b3c9073d94d63a123211fef,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013977.jpg,False,3008,2000,RGB,1.504,d8942d02c0a9bcd85f53ae6a94ae9ebb,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010251.jpg,False,1024,768,RGB,1.333,e1d48c396c1898d1377efdaf6fd315af,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0002251.jpg,False,3024,2016,RGB,1.5,c4ec52ebb9ec0d73aa48d6578734945b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013167.jpg,False,3872,2592,RGB,1.494,2d7550f6c1cf4d64066e460173a33da7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0007760.jpg,False,3024,2016,RGB,1.5,83ecac53bc45d8fc2acb13e0272f7c21,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000216.jpg,False,949,626,RGB,1.516,834b005961a9c38b598264ac9eb688be,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012358.jpg,False,3008,2000,RGB,1.504,474c2f9ce7fc8a95728925144e59fae8,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000336.jpg,False,767,576,RGB,1.332,a88d64c27012197c304195219c922d29,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010483.jpg,False,1024,768,RGB,1.333,aa3abeb6bc03cd88a73ace4e299fef0d,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015436.jpg,False,6681,4440,RGB,1.505,0b9f84f53945a1dbe47b558249ed3e41,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014302.jpg,False,4288,2848,RGB,1.506,4f3059a7baeabadc7f293932632fe609,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015631.jpg,False,6688,4459,RGB,1.5,7e23f7bb19620b3b5f24667dd73a25e7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0011324.jpg,False,1024,768,RGB,1.333,1505c9b27739de165d284952923516c8,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015965.jpg,False,3008,2000,RGB,1.504,26eeefd2d5be35c6387f89269efa2a1d,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0003582.jpg,False,3024,2016,RGB,1.5,9ba92e827d91ff3ce244d922942f4e05,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000172.jpg,False,962,674,RGB,1.427,9a472229726d978da6cf178d0db9035d,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000514.jpg,False,919,802,RGB,1.146,0d0df5e3a402a5e5ad30dd2e9322c2f6,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010443.jpg,False,1024,768,RGB,1.333,220add11d91a1afa250016c3dc33d790,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013721.jpg,False,3008,2000,RGB,1.504,5dccf94c5a65bfb4367c391d5f083ae4,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0001163.jpg,False,3024,2016,RGB,1.5,2fc6ee90aafb66117872f541940bd41d,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013634.jpg,False,4288,2848,RGB,1.506,71f5a50358d6e6edb660aa3a1dae9823,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013748.jpg,False,4288,2848,RGB,1.506,d52d27139d1f1df87fa5a1e6f8702b8f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013114.jpg,False,3008,2000,RGB,1.504,9d0f7f0f9ddeecbc6a6501b07705e748,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012986.jpg,False,3872,2592,RGB,1.494,232b1d7beb874dfb73747d25ade914b4,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0004110.jpg,False,3024,2016,RGB,1.5,bf9aeb5ed8d17baaece24393c258014b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012187.jpg,False,3008,2000,RGB,1.504,b1d7c942c32bb72a2b39bff082733794,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000482.jpg,False,919,802,RGB,1.146,5c89b54c4be988fa61f7fc60b5b9ee85,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0006776.jpg,False,3024,2016,RGB,1.5,7593eb6fc157e10f48f85722dd232517,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015264.jpg,False,6708,4439,RGB,1.511,94c904d6b24212c5b3f1935fad45313d,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014855.jpg,False,6628,4419,RGB,1.5,fa2a878d5b16da335f954dec07714e8e,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015163.jpg,False,6628,4419,RGB,1.5,7ab260ee09bc217c1a259e51224f0b7f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010182.jpg,False,1024,768,RGB,1.333,6dfe9c5d405c24a67c494920878cb18a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015942.jpg,False,3008,2000,RGB,1.504,4dd24663ee8858c943ed454c2cd051e7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010853.jpg,False,1024,768,RGB,1.333,25eb4a7c1fcdba8d66a74d3d667eb184,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012285.jpg,False,3008,2000,RGB,1.504,e09f48f8bcfb0a60cc160000ed41846a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013702.jpg,False,4288,2848,RGB,1.506,a51b6a2b6b2e32b8fe1f0efb62fcabf0,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0009897.jpg,False,1024,768,RGB,1.333,1d79ac5e7678f0a02d328da45cf685e5,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015200.jpg,False,6661,4422,RGB,1.506,6910fa902ccf283de8c00bc5034ff103,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000156.jpg,False,2048,1536,RGB,1.333,ba8e4b33af7ff5bd82cf21b7e77d4c0f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014952.jpg,False,6688,4419,RGB,1.513,429aa411754b5e44b69a36100f3dcca7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015218.jpg,False,6642,4422,RGB,1.502,4b1c7379704b184c18839d860f8c8f06,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000517.jpg,False,919,802,RGB,1.146,7f453150b3acaaf50ad6532c4da68739,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010086.jpg,False,1024,768,RGB,1.333,5ff4db5ee09d953ab5584ec92b398b63,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014583.jpg,False,2592,1936,RGB,1.339,ac8fd3987b8c005ae7a25e1a4bc12dca,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0008541.jpg,False,4288,2848,RGB,1.506,ace3b334eb245900d0a7c051ab85659a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012494.jpg,False,4288,2848,RGB,1.506,8ca87ab494251c9eab6ac0b1e8a3c4f6,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000343.jpg,False,767,576,RGB,1.332,cb9e848222b6b99e3efc2355a7c24a3c,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000493.jpg,False,919,802,RGB,1.146,a02c71dd4a4049190c2c1a2b1cbda406,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000097.jpg,False,2048,1536,RGB,1.333,8b443c0aa1814cae78a6d73c041888f3,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014731.jpg,False,6668,4439,RGB,1.502,92ed44dc709056a839b5eeb4127d4a5a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0016025.jpg,False,3008,2000,RGB,1.504,fec44c187fdee78666bfffb9cf522fe7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000145.jpg,False,2048,1536,RGB,1.333,724099947ddcb0045f83d70cdd31cb6e,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014599.jpg,False,2592,1936,RGB,1.339,77394acec513975c68db16e43f7996ec,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015568.jpg,False,6688,4439,RGB,1.507,c775c7a20e328904888425c75252316d,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013799.jpg,False,3008,2000,RGB,1.504,eacdd74c496824695566d552e8446dc1,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012746.jpg,False,3008,2000,RGB,1.504,0a3c7fd71a34410c5d6c25dde317c465,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0016061.jpg,False,4288,2848,RGB,1.506,2ddeeb2160907ee3fc3047f38fc4b64c,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0016011.jpg,False,4288,2848,RGB,1.506,bb94fd2e6cc1220b65e55f928a485f85,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012148.jpg,False,3008,2000,RGB,1.504,24d9862f5d4ee1856b8359e726657912,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0009974.jpg,False,1024,768,RGB,1.333,17d71c7e854bb280ea3e2afc4b3e998f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012484.jpg,False,4288,2848,RGB,1.506,b3e73a5f5fa0ce34dc5d2a6d472acb81,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014964.jpg,False,6708,4439,RGB,1.511,c770230d014ee0db116a319a8f7dbbd3,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000313.jpg,False,767,576,RGB,1.332,cc56f81136f5db575c334fb0654abb1a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014150.jpg,False,4288,2848,RGB,1.506,90399ea7025fcc2158c0d59e24d1a7cd,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014778.jpg,False,6681,4420,RGB,1.512,05746cbfa3e32dfdf71501b77a071bcc,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012684.jpg,False,3008,2000,RGB,1.504,ae95e8a3a5cb8a43cdeb2938a2f0adcd,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014944.jpg,False,6688,4439,RGB,1.507,db8d946023e866d2812ca60c1f89515e,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010382.jpg,False,1024,768,RGB,1.333,522951f87f53176615d4ae228a4fe6b7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013643.jpg,False,4288,2848,RGB,1.506,e0425ef32953e1f7d7cfcfeddc804150,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012495.jpg,False,4288,2848,RGB,1.506,7465e045246928072f594cd4257f14a0,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014903.jpg,False,6694,4477,RGB,1.495,74413101407e844cad120fb34365a61b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014486.jpg,False,4288,2848,RGB,1.506,fd89190dabf21b6bd80b263d69274ca7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0007141.jpg,False,3024,2016,RGB,1.5,707fe65a390d18042e8059e46cccb9fa,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013595.jpg,False,3008,2000,RGB,1.504,c33b74831bc79eeff6292911f17fb430,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0016062.jpg,False,4288,2848,RGB,1.506,122be2972c04204e50bcd2c134e5d21c,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000460.jpg,False,919,802,RGB,1.146,d34a8e42e534fa95de37a543b1921f2f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000388.jpg,False,3072,2304,RGB,1.333,95122a4b887c0ff2be97ec8b84c7715a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014173.jpg,False,4288,2848,RGB,1.506,a24f8ee49143034789b14bca867ae45f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015418.jpg,False,6668,4439,RGB,1.502,4a5933c78d2f7d51dac8ad469fb07f28,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013304.jpg,False,4288,2848,RGB,1.506,f112e049323f088ba7f365a39895a5b4,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0011322.jpg,False,1024,768,RGB,1.333,efded5526435551929bd656cfc0b1148,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013558.jpg,False,3008,2000,RGB,1.504,aea2867325a1ccf7690af423b3a4780a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012888.jpg,False,3008,2000,RGB,1.504,57e2716a29092335ef2641e22c1ef888,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013480.jpg,False,3872,2592,RGB,1.494,85ef5a73295f6d72faf16545fb9f2a74,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010367.jpg,False,1024,768,RGB,1.333,f9d46405db48d54e52c7278d8eade660,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010053.jpg,False,1024,768,RGB,1.333,9b2689f7fd02755ec95cd6f7a5e70eac,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014027.jpg,False,4288,2848,RGB,1.506,c2b546df7c7b994a773c3dc4b734140a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000383.jpg,False,2117,1988,RGB,1.065,f32515778e588c819ee91efc62462e82,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015957.jpg,False,3872,2592,RGB,1.494,86538cf03b6c8bb7423f2c4e9d0978de,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012551.jpg,False,4288,2848,RGB,1.506,4f7437b5b5d569ab4f06eb9766366f41,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000374.jpg,False,767,576,RGB,1.332,84c63835cda360d4307f3be92e59f488,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013335.jpg,False,4288,2848,RGB,1.506,05a65d0092d8ea9e2de00594512da707,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014714.jpg,False,6622,4422,RGB,1.498,bfc30ad193c778ba59c7f1ecefd52bfd,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000015.jpg,False,1022,767,RGB,1.332,2dd4e520499a2cbcd7f632a6558089cd,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010347.jpg,False,1024,768,RGB,1.333,12d86a864fd1a3739d75490c91de5d73,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000190.jpg,False,722,543,RGB,1.33,9dd0d1194cd7d9d4cca7c854c8325587,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000298.jpg,False,767,576,RGB,1.332,12a22fbcdca85eccf3f23def3189964a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014454.jpg,False,4288,2848,RGB,1.506,26d85b55244f32a4624a571a5c129d20,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0009934.jpg,False,1024,768,RGB,1.333,b4df13527ea2da58fff64f6fe4d7e523,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010351.jpg,False,1024,768,RGB,1.333,0d5985254a1c282883b62b810a34b9a5,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000295.jpg,False,767,576,RGB,1.332,9dc3ada5189b81e1ed6e3ad16920087e,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010225.jpg,False,1024,768,RGB,1.333,7521a8ede491448f35e7b22b1b638d0d,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015241.jpg,False,6648,4439,RGB,1.498,eb55ce12754316e97bc3fea8ed8127a4,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000152.jpg,False,2592,1944,RGB,1.333,dc946f2fd04f55e494f65efe2d60441b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013216.jpg,False,3872,2592,RGB,1.494,eea4a916e1aed24b3b679c24e0a84d16,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000372.jpg,False,767,576,RGB,1.332,08d27e22bd0477a635af71166cc40058,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0009879.jpg,False,1024,768,RGB,1.333,b6cc4748f9dcf79a44028fdd55936ee7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014546.jpg,False,4288,2848,RGB,1.506,84009d60fb82f5cb116f2f858fee43fd,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014263.jpg,False,4288,2848,RGB,1.506,f56d83c6cb1b18a1c589cd3389c180aa,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0004346.jpg,False,4288,2848,RGB,1.506,deb6f9994ad9c2ff4221b8b2850150a0,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000153.jpg,False,2592,1944,RGB,1.333,96cdc088222181ce241d80b3dab81a63,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000124.jpg,False,2048,1536,RGB,1.333,1b032fb7e8b3eb48f74ce9559d409677,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0002780.jpg,False,4288,2848,RGB,1.506,8d5b9915ac1a5b0675b3d7ff09337ae5,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000249.jpg,False,1024,768,RGB,1.333,92b2290145f38b3afb4f2b837e1ecbaf,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0009973.jpg,False,1024,768,RGB,1.333,09a255d4f22781f62484777708e7d1b4,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015284.jpg,False,6708,4459,RGB,1.504,8b76bf8c885b46b05b1d9139fc4a9db1,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014898.jpg,False,6648,4439,RGB,1.498,12a1776ee3bc0d19d9818eff3e98ab45,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012873.jpg,False,3008,2000,RGB,1.504,6fcc6d5eed7354a8c30f938bd71f160a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000380.jpg,False,2155,1958,RGB,1.101,c686212af584019398c5ede392e7a53a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014324.jpg,False,4288,2848,RGB,1.506,bca1951c97259cc735a78292748878ca,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012508.jpg,False,4288,2848,RGB,1.506,8074f3b0ac0d6891fde77f19b48bacb7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014665.jpg,False,6688,4419,RGB,1.513,a9522671a0c52d7b8db3681e7f74b061,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012941.jpg,False,3872,2592,RGB,1.494,f0c656709604af1db8edb72ce7d7e312,
